customer_id,class,gender,start_date,end_date,is_deleted,price,mean,max,min,routine_flg,membership_period
GD049091,C03,F,2020-07-01,2022-05-31,1,6000,2,3,1,0,22
OA322328,C03,M,2020-07-01,,0,6000,4.75,7,3,1,33
OA162065,C01,M,2020-07-01,,0,10500,4.25,6,2,1,33
HD006808,C02,F,2020-07-01,,0,7500,4.91666666666667,7,2,1,33
TS413667,C01,M,2020-07-01,,0,10500,4.58333333333333,6,3,1,33
AS642796,C01,M,2020-07-01,,0,10500,4,6,2,1,33
AS436928,C01,F,2020-07-01,,0,10500,4.58333333333333,6,2,1,33
AS339451,C01,M,2020-07-01,,0,10500,4.41666666666667,6,1,1,33
OA822905,C01,F,2020-07-01,,0,10500,5.33333333333333,7,3,1,33
AS662863,C01,F,2020-07-01,,0,10500,4.5,6,2,1,33
GD428351,C02,F,2020-07-01,,0,7500,4.66666666666667,6,3,1,33
TS488636,C03,F,2020-07-01,,0,6000,4.58333333333333,7,2,1,33
HI292376,C01,F,2020-07-01,2022-04-30,1,10500,3,3,3,0,21
IK179300,C03,M,2020-07-01,,0,6000,4.33333333333333,7,2,1,33
TS952924,C02,F,2020-07-01,,0,7500,5.16666666666667,7,3,1,33
HI861442,C01,M,2020-07-01,,0,10500,4.41666666666667,7,1,1,33
AS936602,C02,M,2020-07-01,,0,7500,4.91666666666667,7,2,1,33
AS399435,C01,M,2020-07-01,,0,10500,4.5,6,2,1,33
IK572153,C01,F,2020-07-01,,0,10500,5,8,2,1,33
TS509743,C03,M,2020-07-01,,0,6000,4.83333333333333,7,2,1,33
TS294275,C02,F,2020-07-01,,0,7500,4.91666666666667,7,2,1,33
TS311640,C01,F,2020-07-01,2022-05-31,1,10500,4.5,6,3,0,22
GD373372,C03,F,2020-07-01,,0,6000,5,8,2,1,33
HD101792,C02,F,2020-07-01,,0,7500,5.08333333333333,7,3,1,33
HD070115,C01,M,2020-07-01,,0,10500,4.16666666666667,7,2,1,33
IK809167,C03,M,2020-07-01,,0,6000,5,7,3,1,33
HD056820,C02,F,2020-07-01,,0,7500,5.33333333333333,8,2,1,33
HI162853,C03,M,2020-07-01,,0,6000,4.58333333333333,6,3,1,33
AS998566,C02,F,2020-07-01,,0,7500,5.83333333333333,8,4,1,33
PL741960,C01,M,2020-07-01,,0,10500,5.5,9,3,1,33
HD647688,C02,F,2020-07-01,,0,7500,4.75,7,1,1,33
TS324893,C01,M,2020-07-01,,0,10500,5.58333333333333,10,1,1,33
HD333063,C03,M,2020-07-01,,0,6000,5,8,3,1,33
HI573797,C03,M,2020-07-01,,0,6000,4.66666666666667,8,2,1,33
HI821087,C02,F,2020-07-01,,0,7500,3.91666666666667,6,1,1,33
HD896542,C02,F,2020-07-01,,0,7500,5.5,9,4,1,33
PL396593,C01,M,2020-07-01,2022-05-31,1,10500,4,5,3,1,22
PL214920,C02,F,2020-07-01,,0,7500,4.16666666666667,6,2,1,33
OA704361,C01,M,2020-07-01,,0,10500,4.83333333333333,8,2,1,33
IK461350,C01,M,2020-07-01,,0,10500,5.25,6,4,1,33
IK791659,C01,M,2020-07-01,,0,10500,5,8,3,1,33
TS870228,C02,F,2020-07-01,,0,7500,4.66666666666667,7,2,1,33
OA294469,C01,M,2020-07-01,,0,10500,5,9,2,1,33
HI265189,C03,F,2020-07-01,,0,6000,4.33333333333333,6,3,1,33
HI918101,C01,F,2020-08-01,,0,10500,5,7,3,1,32
OA558072,C03,M,2020-08-01,,0,6000,4.58333333333333,6,1,1,32
GD598089,C03,F,2020-08-01,,0,6000,4.58333333333333,8,2,1,32
TS963437,C01,F,2020-08-01,,0,10500,4.75,8,2,1,32
AS057808,C01,F,2020-08-01,,0,10500,4.75,8,2,1,32
OA982505,C02,F,2020-08-01,,0,7500,4.5,7,3,1,32
IK676041,C01,F,2020-08-01,,0,10500,5.25,7,2,1,32
AS756169,C01,F,2020-08-01,,0,10500,5,8,1,1,32
OA281070,C03,M,2020-08-01,,0,6000,4.41666666666667,7,2,1,32
PL085479,C01,M,2020-08-01,,0,10500,5,7,3,1,32
OA510981,C01,M,2020-08-01,,0,10500,3.83333333333333,5,2,1,32
PL089782,C01,F,2020-08-01,,0,10500,4.58333333333333,7,2,1,32
IK938859,C01,M,2020-08-01,2022-04-30,1,10500,4,4,4,0,20
PL712561,C01,F,2020-08-01,,0,10500,5,8,2,1,32
AS656522,C03,M,2020-08-01,,0,6000,5.66666666666667,8,4,1,32
IK061114,C03,M,2020-08-01,,0,6000,5.08333333333333,7,3,1,32
AS734767,C01,F,2020-08-01,,0,10500,4.75,7,4,1,32
PL505013,C01,F,2020-08-01,,0,10500,4.91666666666667,7,2,1,32
HD619719,C03,F,2020-08-01,,0,6000,4.16666666666667,7,2,1,32
PL368003,C02,F,2020-08-01,,0,7500,5.66666666666667,8,1,1,32
HI866646,C02,M,2020-08-01,,0,7500,5.25,9,2,1,32
PL201071,C01,M,2020-08-01,,0,10500,4.66666666666667,7,2,1,32
AS888896,C01,F,2020-08-01,2022-05-31,1,10500,3,3,3,0,21
IK306874,C01,F,2020-08-01,,0,10500,4,6,1,1,32
PL150080,C03,M,2020-08-01,,0,6000,5.08333333333333,7,2,1,32
OA309947,C02,F,2020-08-01,,0,7500,5.25,8,2,1,32
IK897447,C01,M,2020-08-01,,0,10500,4.58333333333333,8,2,1,32
HI543206,C01,F,2020-08-01,,0,10500,4.83333333333333,8,3,1,32
OA406392,C03,M,2020-08-01,,0,6000,4.25,7,1,1,32
AS800531,C03,M,2020-08-01,,0,6000,5.08333333333333,8,2,1,32
HI233749,C01,M,2020-08-01,,0,10500,4.83333333333333,7,2,1,32
IK657837,C01,M,2020-08-01,,0,10500,5.33333333333333,8,3,1,32
PL801504,C01,M,2020-08-01,,0,10500,4.66666666666667,9,1,1,32
TS063530,C03,M,2020-08-01,,0,6000,5.08333333333333,7,3,1,32
GD975752,C02,F,2020-08-01,,0,7500,5.25,7,2,1,32
PL701153,C02,F,2020-08-01,,0,7500,4.66666666666667,7,1,1,32
OA467560,C03,M,2020-08-01,,0,6000,5.66666666666667,10,3,1,32
IK904385,C02,F,2020-08-01,,0,7500,5,7,2,1,32
IK109332,C03,M,2020-08-01,,0,6000,5.66666666666667,8,3,1,32
HI245631,C03,M,2020-08-01,,0,6000,4.58333333333333,8,1,1,32
TS643036,C02,F,2020-08-01,,0,7500,4.41666666666667,7,3,1,32
HI811171,C02,F,2020-08-01,,0,7500,5.66666666666667,10,3,1,32
IK661109,C01,M,2020-08-01,,0,10500,4.83333333333333,7,3,1,32
GD227601,C03,M,2020-08-01,,0,6000,5.25,10,2,1,32
HI324381,C01,M,2020-08-01,,0,10500,5.33333333333333,8,3,1,32
GD537137,C01,M,2020-08-01,,0,10500,4.41666666666667,7,2,1,32
GD161261,C02,F,2020-08-01,,0,7500,4.75,7,3,1,32
AS798945,C03,M,2020-08-01,,0,6000,4.91666666666667,7,3,1,32
GD574867,C03,M,2020-08-01,,0,6000,5.33333333333333,7,3,1,32
OA393462,C02,M,2020-08-01,,0,7500,4.16666666666667,6,1,1,32
AS495117,C01,M,2020-08-01,,0,10500,3.58333333333333,6,1,1,32
HD544369,C02,F,2020-08-01,,0,7500,4.08333333333333,7,2,1,32
IK007215,C01,F,2020-08-01,,0,10500,4.5,6,2,1,32
HI246799,C01,M,2020-08-01,,0,10500,5.58333333333333,9,4,1,32
PL929101,C01,F,2020-08-01,,0,10500,4.83333333333333,8,3,1,32
IK438932,C01,M,2020-08-01,,0,10500,4.91666666666667,7,3,1,32
AS040860,C01,M,2020-08-01,,0,10500,5.5,8,2,1,32
AS240586,C03,M,2020-08-01,,0,6000,5.58333333333333,10,3,1,32
AS248090,C02,M,2020-08-01,,0,7500,5.08333333333333,7,3,1,32
HI216412,C02,F,2020-08-01,,0,7500,4.5,6,1,1,32
GD766190,C01,F,2020-08-01,,0,10500,5.66666666666667,9,3,1,32
GD081993,C01,F,2020-08-01,,0,10500,5.5,9,2,1,32
TS913591,C01,F,2020-08-01,,0,10500,4.58333333333333,7,3,1,32
AS587750,C03,M,2020-08-01,,0,6000,4.83333333333333,9,1,1,32
HD262908,C03,F,2020-08-01,2022-06-30,1,6000,2.33333333333333,4,1,0,22
AS799981,C01,F,2020-08-01,,0,10500,5.58333333333333,8,3,1,32
HI272887,C01,M,2020-08-01,,0,10500,5.58333333333333,8,3,1,32
HI585606,C03,M,2020-08-01,,0,6000,4.83333333333333,7,2,1,32
IK559596,C01,F,2020-08-01,,0,10500,4.58333333333333,7,3,1,32
GD908843,C03,M,2020-08-01,,0,6000,5.08333333333333,7,2,1,32
HD272401,C01,M,2020-08-01,,0,10500,4.91666666666667,8,1,1,32
IK842365,C01,M,2020-08-01,,0,10500,5.16666666666667,7,3,1,32
HD035366,C03,F,2020-08-01,,0,6000,5,7,3,1,32
HI229277,C02,F,2020-08-01,,0,7500,5.33333333333333,8,3,1,32
IK911585,C01,M,2020-08-01,,0,10500,4.66666666666667,7,2,1,32
PL415606,C02,F,2020-08-01,,0,7500,4.33333333333333,7,1,1,32
OA054208,C01,F,2020-08-01,,0,10500,4.5,7,2,1,32
PL731207,C02,F,2020-09-01,,0,7500,5,9,3,1,31
HI066401,C03,M,2020-09-01,,0,6000,4.83333333333333,8,2,1,31
TS702807,C01,M,2020-09-01,,0,10500,4.5,8,3,1,31
TS619017,C03,M,2020-09-01,2022-04-30,1,6000,1,1,1,0,19
PL849752,C03,M,2020-09-01,,0,6000,5.25,7,2,1,31
HD625038,C02,F,2020-09-01,,0,7500,4.16666666666667,7,2,1,31
IK557821,C02,F,2020-09-01,,0,7500,5.41666666666667,9,3,1,31
TS578065,C01,M,2020-09-01,,0,10500,4.33333333333333,7,1,1,31
OA476198,C01,M,2020-09-01,,0,10500,4.25,7,1,1,31
PL391002,C01,M,2020-09-01,2022-04-30,1,10500,2,2,2,0,19
IK391344,C01,M,2020-09-01,,0,10500,4.75,7,3,1,31
IK027932,C02,F,2020-09-01,,0,7500,4.91666666666667,9,1,1,31
PL779205,C03,M,2020-09-01,,0,6000,5.25,8,2,1,31
PL130829,C03,M,2020-09-01,,0,6000,5.66666666666667,8,3,1,31
HI390909,C01,F,2020-09-01,,0,10500,4.75,7,2,1,31
OA829372,C03,M,2020-09-01,,0,6000,4.41666666666667,7,2,1,31
IK616996,C01,M,2020-09-01,2022-05-31,1,10500,1.5,2,1,0,20
IK478859,C03,M,2020-09-01,,0,6000,5.25,8,3,1,31
PL844948,C01,M,2020-09-01,,0,10500,5.16666666666667,8,3,1,31
GD749335,C01,F,2020-09-01,,0,10500,4.83333333333333,9,1,1,31
OA983554,C01,F,2020-09-01,,0,10500,5,8,2,1,31
HD858116,C01,F,2020-09-01,,0,10500,5.08333333333333,9,3,1,31
TS332485,C02,F,2020-09-01,,0,7500,5.66666666666667,7,3,1,31
OA515865,C01,M,2020-09-01,,0,10500,5.25,8,2,1,31
AS988792,C03,F,2020-09-01,,0,6000,5.5,7,3,1,31
TS717160,C02,F,2020-09-01,,0,7500,5,8,3,1,31
GD040768,C02,M,2020-09-01,,0,7500,4.66666666666667,7,1,1,31
TS722194,C03,M,2020-09-01,,0,6000,5,6,3,1,31
HD117235,C02,F,2020-09-01,,0,7500,5.5,8,1,1,31
TS938916,C03,M,2020-09-01,,0,6000,4.75,7,1,1,31
IK396673,C03,M,2020-09-01,,0,6000,4.66666666666667,8,3,1,31
TS178285,C03,M,2020-09-01,,0,6000,5.16666666666667,8,3,1,31
HD660433,C02,F,2020-09-01,,0,7500,4.25,7,1,1,31
HI549569,C01,F,2020-09-01,2022-05-31,1,10500,3,4,2,1,20
TS128180,C03,M,2020-09-01,,0,6000,3.91666666666667,6,2,1,31
GD886475,C02,F,2020-09-01,,0,7500,4.75,7,2,1,31
HI305974,C01,M,2020-09-01,,0,10500,5.16666666666667,7,1,1,31
OA576440,C01,F,2020-09-01,,0,10500,4.66666666666667,7,3,1,31
HI248417,C03,F,2020-09-01,2022-05-31,1,6000,1,1,1,0,20
HD430949,C02,M,2020-09-01,,0,7500,4.91666666666667,7,2,1,31
IK395179,C03,M,2020-09-01,,0,6000,4.91666666666667,8,1,1,31
PL253621,C02,F,2020-09-01,,0,7500,5.5,7,1,1,31
HI128344,C01,M,2020-09-01,,0,10500,4.58333333333333,7,2,1,31
TS600370,C01,F,2020-09-01,,0,10500,5.41666666666667,7,3,1,31
IK184226,C01,M,2020-09-01,,0,10500,5.25,8,3,1,31
AS475839,C01,F,2020-09-01,,0,10500,5.58333333333333,10,3,1,31
PL609859,C02,F,2020-09-01,,0,7500,5.16666666666667,8,3,1,31
HD802475,C02,F,2020-09-01,,0,7500,4.41666666666667,7,1,1,31
HD397050,C01,M,2020-09-01,,0,10500,5.08333333333333,8,3,1,31
OA930488,C01,M,2020-09-01,,0,10500,4.66666666666667,7,3,1,31
IK586219,C01,M,2020-09-01,,0,10500,5.66666666666667,8,3,1,31
PL550805,C03,F,2020-09-01,,0,6000,4.83333333333333,9,1,1,31
OA604390,C01,M,2020-09-01,,0,10500,5.91666666666667,9,4,1,31
PL730756,C03,M,2020-09-01,,0,6000,5.33333333333333,9,3,1,31
IK880102,C01,F,2020-09-01,,0,10500,5.91666666666667,8,2,1,31
AS342526,C01,M,2020-09-01,,0,10500,4.91666666666667,9,2,1,31
GD418230,C01,F,2020-09-01,,0,10500,4.5,8,3,1,31
PL705609,C01,F,2020-09-01,,0,10500,5.41666666666667,8,2,1,31
HD574185,C02,M,2020-09-01,,0,7500,4.41666666666667,7,2,1,31
AS073285,C01,M,2020-09-01,,0,10500,4.91666666666667,8,2,1,31
IK951548,C01,M,2020-09-01,,0,10500,4.75,8,3,1,31
TS887795,C03,F,2020-09-01,,0,6000,5.16666666666667,8,1,1,31
OA452734,C01,M,2020-09-01,,0,10500,5.08333333333333,8,3,1,31
GD085038,C01,M,2020-09-01,,0,10500,5.5,8,2,1,31
PL381578,C01,M,2020-09-01,,0,10500,5.16666666666667,8,2,1,31
OA396265,C01,F,2020-09-01,,0,10500,5.41666666666667,9,2,1,31
PL750322,C03,F,2020-09-01,,0,6000,5,8,3,1,31
OA952474,C01,F,2020-09-01,,0,10500,4.83333333333333,7,1,1,31
GD676928,C02,F,2020-09-01,,0,7500,4.75,8,1,1,31
HD944583,C02,F,2020-09-01,2022-07-31,1,7500,4.25,6,3,1,22
GD206745,C01,F,2020-09-01,,0,10500,5.5,8,2,1,31
PL984365,C02,F,2020-09-01,,0,7500,5.75,8,4,1,31
OA758034,C01,F,2020-09-01,,0,10500,4.91666666666667,9,2,1,31
PL659401,C03,M,2020-09-01,,0,6000,5,7,2,1,31
TS021036,C01,M,2020-09-01,,0,10500,5.16666666666667,8,1,1,31
OA568136,C03,F,2020-10-01,2022-05-31,1,6000,3,5,1,0,19
AS047907,C01,M,2020-10-01,2022-08-31,1,10500,4,5,3,1,22
AS280744,C02,M,2020-10-01,2022-09-30,1,7500,3.5,4,1,1,23
TS982240,C02,F,2020-10-01,2022-04-30,1,7500,3,3,3,0,18
OA308827,C01,F,2020-10-01,2022-08-31,1,10500,2.2,3,1,0,22
IK147368,C03,F,2020-10-01,2022-09-30,1,6000,2.5,3,1,0,23
TS381681,C03,M,2020-10-01,,0,6000,4.41666666666667,7,1,1,30
OA078433,C03,M,2020-10-01,2022-08-31,1,6000,3.6,7,2,1,22
AS934534,C01,M,2020-10-01,2022-09-30,1,10500,2.83333333333333,4,1,1,23
HI467357,C02,F,2020-10-01,2022-08-31,1,7500,2.4,5,1,1,22
OA422514,C01,F,2020-10-01,2022-09-30,1,10500,2.66666666666667,4,1,0,23
PL442689,C02,F,2020-10-01,2022-04-30,1,7500,2,2,2,0,18
TS076452,C01,F,2020-10-01,,0,10500,4.75,8,3,1,30
TS351797,C03,M,2020-10-01,,0,6000,5.16666666666667,7,3,1,30
HD003152,C03,M,2020-10-01,,0,6000,4.58333333333333,7,2,1,30
IK631448,C01,M,2020-10-01,,0,10500,5.75,9,3,1,30
PL746077,C01,M,2020-10-01,,0,10500,4.91666666666667,7,2,1,30
TS187985,C01,F,2020-10-01,,0,10500,5.33333333333333,9,2,1,30
OA008665,C01,M,2020-10-01,,0,10500,4.5,9,2,1,30
HD845119,C03,M,2020-10-01,,0,6000,5.41666666666667,8,2,1,30
AS294655,C02,M,2020-10-01,,0,7500,4.75,8,2,1,30
PL891875,C01,F,2020-10-01,,0,10500,5.41666666666667,8,3,1,30
HI150906,C03,M,2020-10-01,,0,6000,4.75,6,2,1,30
OA108854,C01,F,2020-10-01,,0,10500,4.83333333333333,7,2,1,30
TS526480,C01,M,2020-10-01,,0,10500,5.41666666666667,9,1,1,30
AS742617,C03,F,2020-10-01,,0,6000,5.41666666666667,9,2,1,30
OA589436,C02,F,2020-10-01,,0,7500,5,6,4,1,30
PL360669,C01,F,2020-10-01,,0,10500,4.75,7,2,1,30
IK371201,C01,F,2020-10-01,,0,10500,5.08333333333333,7,2,1,30
PL137718,C03,M,2020-10-01,,0,6000,5.41666666666667,8,1,1,30
PL587969,C01,F,2020-10-01,,0,10500,5,8,2,1,30
OA286310,C01,F,2020-10-01,,0,10500,4.66666666666667,7,2,1,30
GD883603,C02,F,2020-10-01,,0,7500,5.16666666666667,7,1,1,30
OA712919,C03,M,2020-10-01,,0,6000,5,7,3,1,30
HD048025,C01,F,2020-10-01,,0,10500,4.66666666666667,6,2,1,30
HD767334,C01,F,2020-10-01,,0,10500,5.08333333333333,7,2,1,30
HI155985,C02,F,2020-10-01,,0,7500,4.83333333333333,6,4,1,30
TS904692,C03,F,2020-10-01,,0,6000,5.66666666666667,8,4,1,30
IK874433,C01,M,2020-10-01,,0,10500,4.33333333333333,8,1,1,30
HD348931,C02,F,2020-10-01,,0,7500,5.66666666666667,8,2,1,30
AS024181,C02,F,2020-10-01,,0,7500,5.08333333333333,8,3,1,30
OA546013,C01,F,2020-10-01,,0,10500,5.33333333333333,7,3,1,30
OA386824,C01,F,2020-10-01,,0,10500,4.83333333333333,8,1,1,30
AS786819,C01,M,2020-10-01,,0,10500,5.33333333333333,9,3,1,30
GD620805,C01,F,2020-10-01,,0,10500,5.25,7,3,1,30
IK468230,C02,F,2020-10-01,,0,7500,5.5,9,3,1,30
HI470508,C01,F,2020-10-01,,0,10500,4.33333333333333,8,2,1,30
PL867163,C02,F,2020-10-01,,0,7500,5.08333333333333,9,2,1,30
IK058141,C01,F,2020-10-01,,0,10500,5.91666666666667,9,4,1,30
OA152987,C02,F,2020-10-01,,0,7500,6,9,3,1,30
HI994221,C01,F,2020-10-01,,0,10500,5.41666666666667,8,2,1,30
IK693082,C03,M,2020-10-01,,0,6000,4.75,9,2,1,30
OA794542,C02,M,2020-10-01,,0,7500,5.08333333333333,7,4,1,30
GD332889,C02,F,2020-10-01,,0,7500,4.25,8,1,1,30
TS519969,C03,M,2020-10-01,,0,6000,4.16666666666667,7,2,1,30
OA998167,C01,M,2020-10-01,,0,10500,5,8,2,1,30
HD281795,C01,F,2020-10-01,,0,10500,4.91666666666667,8,1,1,30
AS727718,C01,F,2020-10-01,,0,10500,5.08333333333333,9,2,1,30
TS121904,C01,M,2020-10-01,,0,10500,6.08333333333333,9,4,1,30
PL876696,C02,F,2020-10-01,,0,7500,5.33333333333333,8,1,1,30
HI896174,C01,F,2020-10-01,,0,10500,5.5,8,4,1,30
GD438627,C02,F,2020-10-01,,0,7500,5.41666666666667,8,2,1,30
AS988921,C02,M,2020-10-01,,0,7500,5.66666666666667,9,3,1,30
HD692021,C03,F,2020-10-01,,0,6000,4.08333333333333,7,2,1,30
HD458438,C02,F,2020-10-01,,0,7500,4.08333333333333,7,1,1,30
HI483820,C01,F,2020-10-01,,0,10500,6,9,4,1,30
TS791664,C02,F,2020-10-01,,0,7500,5.16666666666667,8,2,1,30
OA082783,C02,F,2020-10-01,,0,7500,5.58333333333333,8,3,1,30
OA500718,C01,M,2020-10-01,,0,10500,5.08333333333333,8,1,1,30
AS700549,C01,F,2020-10-01,2022-04-30,1,10500,1,1,1,0,18
TS068618,C01,M,2020-10-01,,0,10500,5.25,9,3,1,30
PL746909,C03,M,2020-11-01,,0,6000,4.58333333333333,8,2,1,29
GD029159,C01,M,2020-11-01,,0,10500,4.83333333333333,8,3,1,29
TS028665,C03,F,2020-11-01,,0,6000,4.66666666666667,8,3,1,29
AS466656,C01,F,2020-11-01,,0,10500,4.66666666666667,8,3,1,29
HD436260,C02,M,2020-11-01,,0,7500,4.66666666666667,8,1,1,29
AS002855,C03,F,2020-11-01,,0,6000,4.5,7,2,1,29
AS515861,C03,M,2020-11-01,2022-08-31,1,6000,3,6,2,1,21
IK980980,C03,M,2020-11-01,,0,6000,4.83333333333333,8,1,1,29
OA362502,C01,M,2020-11-01,,0,10500,4.83333333333333,8,2,1,29
OA038299,C01,F,2020-11-01,,0,10500,4.91666666666667,8,2,1,29
OA467198,C01,M,2020-11-01,,0,10500,5.75,9,3,1,29
TS365803,C01,F,2020-11-01,,0,10500,5.83333333333333,9,2,1,29
GD843695,C01,F,2020-11-01,,0,10500,5.58333333333333,9,3,1,29
TS397712,C02,F,2020-11-01,2022-09-30,1,7500,3,5,2,1,22
HI405733,C02,M,2020-11-01,,0,7500,4.58333333333333,8,1,1,29
OA396508,C01,F,2020-11-01,,0,10500,4.91666666666667,9,3,1,29
HD620437,C01,M,2020-11-01,,0,10500,5.83333333333333,9,2,1,29
GD648354,C01,M,2020-11-01,,0,10500,5.08333333333333,8,2,1,29
OA912932,C01,F,2020-11-01,,0,10500,5.5,8,3,1,29
IK972922,C02,F,2020-11-01,,0,7500,5.25,8,2,1,29
HD845983,C02,F,2020-11-01,,0,7500,5.16666666666667,10,3,1,29
HD959899,C02,F,2020-11-01,,0,7500,5.5,7,4,1,29
GD574013,C02,F,2020-11-01,,0,7500,5.58333333333333,7,3,1,29
HD982934,C01,F,2020-11-01,,0,10500,5.16666666666667,7,2,1,29
HD509061,C01,M,2020-11-01,,0,10500,5,9,2,1,29
HD875558,C03,F,2020-11-01,,0,6000,5.91666666666667,7,4,1,29
TS257517,C02,F,2020-11-01,,0,7500,5.66666666666667,8,2,1,29
OA179234,C01,M,2020-11-01,2022-07-31,1,10500,2,3,1,0,20
HI999153,C01,M,2020-11-01,,0,10500,5,9,3,1,29
TS344152,C03,F,2020-11-01,,0,6000,5.58333333333333,8,3,1,29
PL617565,C01,M,2020-11-01,,0,10500,5,8,3,1,29
OA225531,C01,F,2020-11-01,,0,10500,5.08333333333333,8,1,1,29
PL902347,C01,M,2020-11-01,,0,10500,5.58333333333333,8,3,1,29
PL527945,C01,F,2020-11-01,,0,10500,5.16666666666667,9,3,1,29
IK046372,C01,F,2020-11-01,,0,10500,4.75,7,3,1,29
OA334079,C02,F,2020-11-01,2022-04-30,1,7500,2,2,2,0,17
PL128063,C01,M,2020-11-01,2022-04-30,1,10500,2,2,2,0,17
OA116423,C01,M,2020-11-01,,0,10500,5.75,10,3,1,29
TS935837,C01,M,2020-11-01,,0,10500,5.83333333333333,9,2,1,29
PL650353,C01,M,2020-11-01,,0,10500,4.75,8,3,1,29
PL570199,C01,M,2020-11-01,,0,10500,5,7,2,1,29
TS957381,C02,F,2020-11-01,,0,7500,5,8,3,1,29
IK672859,C01,M,2020-11-01,2022-05-31,1,10500,2.5,4,1,0,18
IK743897,C02,F,2020-11-01,,0,7500,5.33333333333333,8,2,1,29
TS361500,C01,F,2020-11-01,,0,10500,5.5,8,3,1,29
HD703830,C02,F,2020-11-01,,0,7500,5.66666666666667,8,3,1,29
OA832624,C03,M,2020-11-01,,0,6000,5.58333333333333,9,4,1,29
TS003673,C01,F,2020-11-01,,0,10500,4.58333333333333,9,2,1,29
PL901751,C01,M,2020-11-01,,0,10500,5.25,7,3,1,29
OA124956,C01,F,2020-11-01,,0,10500,5.33333333333333,7,3,1,29
PL294980,C02,F,2020-11-01,,0,7500,5.66666666666667,8,4,1,29
IK460685,C02,F,2020-11-01,,0,7500,6,8,4,1,29
AS518169,C02,F,2020-11-01,,0,7500,5.5,9,3,1,29
HD109539,C03,M,2020-11-01,,0,6000,5.75,10,3,1,29
IK905330,C01,F,2020-11-01,,0,10500,5,7,4,1,29
IK242206,C01,M,2020-11-01,,0,10500,5.5,8,3,1,29
OA402979,C03,F,2020-11-01,,0,6000,5.75,8,3,1,29
AS868530,C01,M,2020-11-01,,0,10500,4.58333333333333,7,2,1,29
TS392587,C02,F,2020-11-01,,0,7500,5.75,8,4,1,29
OA032400,C03,M,2020-11-01,,0,6000,5.25,8,3,1,29
TS002058,C01,F,2020-11-01,,0,10500,4.75,7,1,1,29
AS462973,C01,F,2020-11-01,,0,10500,5.08333333333333,8,2,1,29
HD044222,C03,M,2020-11-01,,0,6000,4.58333333333333,8,3,1,29
TS105753,C02,F,2020-11-01,,0,7500,5.5,8,3,1,29
HD624279,C03,M,2020-11-01,,0,6000,5.41666666666667,7,3,1,29
HI777712,C01,M,2020-12-01,,0,10500,5.66666666666667,9,3,1,28
GD516585,C02,F,2020-12-01,,0,7500,5.91666666666667,8,5,1,28
GD459648,C02,M,2020-12-01,,0,7500,5.91666666666667,9,3,1,28
OA379819,C01,F,2020-12-01,,0,10500,5.08333333333333,9,2,1,28
AS383234,C02,M,2020-12-01,2022-05-31,1,7500,3,4,2,0,17
PL217190,C02,F,2020-12-01,,0,7500,4.91666666666667,8,2,1,28
AS582607,C01,M,2020-12-01,,0,10500,5.16666666666667,8,2,1,28
OA283367,C01,F,2020-12-01,,0,10500,5.16666666666667,8,2,1,28
HI505696,C02,F,2020-12-01,,0,7500,5,7,1,1,28
HI779743,C02,M,2020-12-01,2022-08-31,1,7500,2,3,1,0,20
OA187758,C01,M,2020-12-01,,0,10500,4.58333333333333,9,2,1,28
IK158306,C01,F,2020-12-01,,0,10500,5.41666666666667,7,4,1,28
HD984838,C02,F,2020-12-01,,0,7500,4.5,6,2,1,28
HI161247,C01,F,2020-12-01,,0,10500,4.75,7,1,1,28
IK323455,C03,M,2020-12-01,,0,6000,4.16666666666667,7,2,1,28
TS348223,C03,F,2020-12-01,2022-05-31,1,6000,2.5,3,2,0,17
AS795406,C03,F,2020-12-01,,0,6000,5.33333333333333,8,3,1,28
IK452806,C02,F,2020-12-01,,0,7500,5.83333333333333,8,4,1,28
AS108507,C03,M,2020-12-01,,0,6000,6.33333333333333,9,4,1,28
GD721751,C01,M,2020-12-01,,0,10500,5.75,8,3,1,28
AS942939,C02,F,2020-12-01,,0,7500,5.66666666666667,8,4,1,28
HD186795,C01,M,2020-12-01,,0,10500,5.83333333333333,8,3,1,28
HD244526,C02,F,2020-12-01,,0,7500,6.08333333333333,8,3,1,28
HD069512,C03,M,2020-12-01,,0,6000,4.83333333333333,7,1,1,28
GD306378,C03,M,2020-12-01,,0,6000,5.25,8,3,1,28
TS322238,C01,M,2020-12-01,,0,10500,5.58333333333333,9,3,1,28
IK077913,C03,F,2020-12-01,,0,6000,5.58333333333333,10,2,1,28
AS870817,C01,M,2020-12-01,,0,10500,5.08333333333333,8,2,1,28
AS467683,C01,M,2020-12-01,,0,10500,5.25,8,2,1,28
IK518694,C01,M,2020-12-01,,0,10500,5.16666666666667,8,3,1,28
HI106422,C01,M,2020-12-01,,0,10500,5.16666666666667,10,2,1,28
HI886359,C02,F,2020-12-01,,0,7500,4.66666666666667,9,2,1,28
PL759158,C02,F,2020-12-01,,0,7500,5.08333333333333,8,2,1,28
TS408289,C01,F,2020-12-01,,0,10500,5.08333333333333,7,2,1,28
OA607825,C03,M,2020-12-01,,0,6000,5.33333333333333,7,4,1,28
TS290936,C01,F,2020-12-01,,0,10500,5.25,9,2,1,28
GD933293,C01,F,2020-12-01,,0,10500,4.33333333333333,7,1,1,28
GD106268,C01,F,2020-12-01,,0,10500,4.75,6,2,1,28
